feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
vwap_spread_bps,tgt_ret_1,False,0.05509135369580359,0.0648105499831615,0.0695165745349284,0.8695652173913043,0.9323035609385159,1,0.04537130510187047,0.0627128306855713,True,23,True
twap,tgt_ret_1,False,-0.03838425897352256,-0.12666230449616506,0.04017812025245829,1.0,3.152519423514226,0,-0.08090040025477852,-0.003743980522201695,True,23,True
twap_vwap_spread_bps,tgt_ret_1,False,-0.04806040824342562,-0.04570766359428195,0.06790689821413737,0.7391304347826086,0.6730930847429899,2,-0.051820736274100436,-0.04836240336510928,True,23,True
time_weighted_position,tgt_ret_1,False,-0.02046513178783073,-0.02142117344803163,0.047054769918716224,0.6086956521739131,0.45523914971925666,3,-0.025138367090216742,-0.020337989588154595,True,23,False
time_at_high_pct,tgt_ret_1,False,-0.024211483326657474,-0.02129972575798405,0.05257780933954153,0.7391304347826086,0.40510865754091874,3,-0.014196020635407633,-0.048546221773299286,True,23,False
volume_q1_pct,tgt_ret_1,False,0.03327202148509499,0.026277337526265175,0.07516223085527907,0.6521739130434783,0.3496082703673446,3,0.0037647713902647954,0.08038556893552573,True,23,False
volume_q2_pct,tgt_ret_1,False,0.0070705748270283066,0.000570868983348356,0.09120647182323897,0.43478260869565216,0.006259084162960695,5,0.04756322005311189,-0.04737892615615677,False,23,False
volume_q3_pct,tgt_ret_1,False,-0.030393253874998076,-0.01805042981337331,0.07386315730135919,0.5652173913043478,0.24437663475077523,4,-0.020318222862773176,-0.0381793711993105,True,23,False
volume_q4_pct,tgt_ret_1,False,-0.015663337809677602,-0.006600448019582875,0.07348171176081746,0.5217391304347826,0.08982436393244751,4,-0.027232219873411324,0.005569777088146126,False,23,False
first_half_volume_pct,tgt_ret_1,False,0.040319902877584586,0.02752348363464346,0.07639666721197388,0.6521739130434783,0.36027073744297605,3,0.03760343521904964,0.03804803996081203,True,23,False
buy_time_std,tgt_ret_1,False,0.008178129899685584,0.008251194451457644,0.04156210093600358,0.6086956521739131,0.1985268854469762,3,-0.010036376214494682,0.042874878839000485,False,23,False
sell_time_std,tgt_ret_1,False,0.011044299237190431,0.007611795163027194,0.06675976096606336,0.4782608695652174,0.11401771146089892,4,-0.022763331748346223,0.06959744763505675,False,23,False
time_to_low_pct,tgt_ret_1,False,-0.0312585436543074,-0.020732319610371655,0.06327708795482752,0.5652173913043478,0.3276433900556884,8,-0.008610609448512262,-0.06354762965939752,True,23,False
high_before_low,tgt_ret_1,False,-0.01731301038195841,-0.011126373422670852,0.05302492796710982,0.5652173913043478,0.2098328814246064,5,0.018904197542410003,-0.06855558949463503,False,23,False
trades_per_second,tgt_ret_1,False,0.012059904936883173,0.010080961940919146,0.06343914354109716,0.5217391304347826,0.15890759834089652,5,-0.023676332005884627,0.01944026861845631,False,23,False
inter_trade_std,tgt_ret_1,False,-0.008749768869842307,-0.0073238542134686,0.060952337566913636,0.5217391304347826,0.12015706871665838,5,0.022401913622359673,-0.018524884220408464,False,23,False
inter_trade_skew,tgt_ret_1,False,0.041737418742030595,0.044383639968113675,0.08386811036166258,0.7391304347826086,0.5292075829146393,3,0.026442782026925616,0.04409526899031975,True,23,True
max_trades_per_second,tgt_ret_1,False,-0.014634653803974426,-0.018584775253896558,0.08408010515577545,0.43478260869565216,0.22103653675818424,6,-0.056611384199924855,0.0025679293517426437,False,23,False
volume_per_second_std,tgt_ret_1,False,0.03590095904942174,0.023577040493821123,0.06780930653993388,0.5652173913043478,0.3476962337011405,6,0.025904176645413887,0.027555764088057762,True,23,False
side_switches,tgt_ret_1,False,0.008545970809239713,0.009024629584735553,0.06010887324076332,0.4782608695652174,0.15013805946066922,5,-0.022650116521297264,0.015990677044050113,False,23,False
side_switch_rate,tgt_ret_1,False,-0.006021089881689408,0.006675061067939752,0.08594444546282409,0.4782608695652174,0.07766716082689834,3,0.004028535279571467,-0.002703896036713987,False,23,False
max_buy_run,tgt_ret_1,False,0.008139844354201863,-0.001995852783641707,0.06222113727156964,0.4782608695652174,0.032076764764530606,4,0.001841697997100495,-0.0007491989415642115,False,23,False
cvd_final,tgt_ret_1,False,0.020940064454968807,0.020719328542229146,0.06169221447558047,0.6086956521739131,0.3358499726157576,3,0.008411621840452299,0.04557594655154457,True,23,False
cvd_max,tgt_ret_1,False,0.036080124661278405,0.03282097344863909,0.06402905092638651,0.7391304347826086,0.5125950326262526,3,0.02904784080148433,0.036474263395661115,True,23,True
cvd_range,tgt_ret_1,False,0.01731691831105689,0.005480668180960275,0.06613940682517302,0.4782608695652174,0.08286539665297243,4,0.005966372445186189,0.014932436604694465,True,23,False
realized_vol,tgt_ret_1,False,0.024702170066816558,0.027034071907976603,0.07441245215748599,0.6956521739130435,0.36330037680739086,2,0.00908244684313779,0.0306646317267087,True,23,False
return_kurtosis,tgt_ret_1,False,-0.007741267970397117,-0.024559935483258723,0.0879252737606783,0.5217391304347826,0.2793273700814151,6,-0.029204164633874787,0.00313522000519555,False,23,False
return_autocorr_1,tgt_ret_1,False,0.012000638778199357,0.036055593697551486,0.0936393713922832,0.6521739130434783,0.38504737015484514,6,0.004978358141834277,0.03572483907690996,True,23,False
up_volatility,tgt_ret_1,False,0.00912438561016772,0.003339789987819381,0.08451923166955409,0.5217391304347826,0.039515148467948694,5,-0.0045777015509167575,0.006053760464009061,False,23,False
down_volatility,tgt_ret_1,False,0.015193456122938794,0.011198728909591055,0.08446959873886216,0.6086956521739131,0.1325770345401064,5,-0.00037443113659262956,0.018783082115182086,False,23,False
garman_klass_vol,tgt_ret_1,False,0.011852948451267132,0.01598157324268019,0.05382778375552037,0.6956521739130435,0.2969019366516494,2,0.012161444812403322,-0.018352070894084693,False,23,False
parkinson_vol,tgt_ret_1,False,0.010871092819034228,0.011150819722066867,0.05407346022966961,0.6521739130434783,0.20621613032909838,3,0.015184211709018557,-0.018781740474229692,False,23,False
price_path_length,tgt_ret_1,False,0.006717613586019135,0.0069177317294784315,0.06372809068202653,0.4782608695652174,0.10855074513364425,5,-0.03385271041896037,0.020294776426239426,False,23,False
efficiency_ratio,tgt_ret_1,False,-0.008247819311650523,-0.009937993471989915,0.07412519775466189,0.5217391304347826,0.13407038055915194,4,0.002866143914555675,-0.01683496997555922,False,23,False
path_length_over_range,tgt_ret_1,False,0.0249527706491367,0.022863383478303644,0.07055457768639824,0.7391304347826086,0.3240524460358485,2,-0.011699417213611788,0.05452110644050592,False,23,False
kyle_lambda,tgt_ret_1,False,0.016077791289636652,0.02892775894837397,0.058536056765132655,0.6956521739130435,0.4941870113397348,3,0.040488475421037125,-0.02372334404469706,False,23,False
roll_spread,tgt_ret_1,False,0.00585987357062122,-0.007646032095218626,0.09131533650663849,0.43478260869565216,0.08373217892771792,6,0.015794255994617097,-0.02486779702213564,False,23,False
avg_notional_per_trade,tgt_ret_1,False,-0.01192848992828517,-0.042341305854269755,0.061057636007375765,0.782608695652174,0.6934645463370859,2,-0.011326731116755607,-0.018419474754230017,True,23,True
volume_skewness,tgt_ret_1,False,-0.020620035130070095,-0.03311870915384113,0.06192614788093995,0.7391304347826086,0.5348097740152611,2,-0.04944973945276283,-0.0021068522151873425,True,23,True
volume_kurtosis,tgt_ret_1,False,-0.016650627990871792,-0.026604104760442296,0.06088587553391395,0.7391304347826086,0.4369503522310948,2,-0.0417325709062846,-0.003153309495198912,True,23,False
trade_size_p25,tgt_ret_1,False,0.006515494285205597,0.054474151727412025,0.07379774948766112,0.6521739130434783,0.7381546470671173,3,0.02528629798236879,-0.0022454554524145797,False,23,False
trade_size_p75,tgt_ret_1,False,-0.0073099911141899995,-0.006928817154373501,0.06715645660456661,0.6956521739130435,0.10317425166089458,2,0.0031539045042295595,-0.014132154914685427,False,23,False
trade_size_iqr,tgt_ret_1,False,-0.007911662891276046,-0.008242755304455698,0.06712233717598645,0.6956521739130435,0.12280197101665596,2,0.002335728464206424,-0.015194120760580054,False,23,False
first_half_return,tgt_ret_1,False,0.015345101729788044,0.014552385294088248,0.0800387711214292,0.6086956521739131,0.18181670070884012,3,0.008967682172222567,0.03818266201876611,True,23,False
intracandle_reversal,tgt_ret_1,False,-0.00992134126832213,-0.00869425188923825,0.08455822793773479,0.4782608695652174,0.1028197030765633,8,-0.007158334366627272,-0.008191471479261563,True,23,False
ofi_second_half,tgt_ret_1,False,0.013436856584541008,0.013660067631151634,0.03792212731667921,0.5652173913043478,0.3602136430026581,6,-0.0015383681082321327,0.03664384499901511,False,23,False
ofi_shift,tgt_ret_1,False,0.0070501216141944465,0.00433082919541597,0.057815302519131306,0.6086956521739131,0.07490800889579159,5,0.00010903098924736656,0.014162257644318306,True,23,False
inter_trade_entropy,tgt_ret_1,False,-0.05952986122034187,-0.05938034588783012,0.057956495136517364,0.9130434782608695,1.0245675786287431,2,-0.036334813993506285,-0.07560389259264008,True,23,True
price_tick_entropy,tgt_ret_1,False,-0.013526686415422127,-0.007187240830666167,0.09488492579325984,0.5217391304347826,0.07574691944562509,3,-0.0011935210608857122,-0.018578073938571697,True,23,False
toxic_flow_ratio,tgt_ret_1,False,0.04988940818925832,0.055478046838493535,0.07215899237591934,0.782608695652174,0.7688306753159081,2,0.04246822526832178,0.058501582908562146,True,23,True
price_impact_asymmetry,tgt_ret_1,False,0.01772407265691792,0.015211688232960301,0.0696714725626413,0.7391304347826086,0.21833453023809052,4,0.02494587334328902,0.006494933708806663,True,23,False
temporal_clustering,tgt_ret_1,False,0.014421807394106636,0.003251889818345244,0.07330163419873227,0.43478260869565216,0.04436312851537332,6,-0.005279597326052495,0.006696234242514833,False,23,False
volume_autocorr,tgt_ret_1,False,0.0197767871251866,0.033305420994805324,0.06740788537164133,0.6086956521739131,0.4940879069441481,3,0.04325651637440927,0.00897559156921256,True,23,False
volume_acceleration,tgt_ret_1,False,-0.040319902877584586,-0.02752348363464346,0.07639666721197388,0.6521739130434783,0.36027073744297605,3,-0.03760343521904964,-0.03804803996081203,True,23,False
ofi_acceleration,tgt_ret_1,False,0.0070501216141944465,0.00433082919541597,0.057815302519131306,0.6086956521739131,0.07490800889579159,5,0.00010903098924736656,0.014162257644318306,True,23,False
price_acceleration,tgt_ret_1,False,-0.018284355278098414,-0.01543632921318132,0.09064535327408767,0.6086956521739131,0.17029366267133328,4,-0.015762554138243092,-0.024295531248038175,True,23,False
price_curvature,tgt_ret_1,False,0.019259262483677732,0.02223180434429574,0.0876096907292726,0.5652173913043478,0.2537596487241968,5,0.04842985664450973,-0.051271982931480636,False,23,False
absorption_ratio,tgt_ret_1,False,0.03725413454537396,0.03692223533335382,0.05582831028393967,0.782608695652174,0.6613532658532811,3,0.03593937439151513,0.029683688224825065,True,23,True
aggression_imbalance,tgt_ret_1,False,0.008298224253279892,0.004089901145228186,0.056788627833797796,0.5217391304347826,0.07201972122302414,3,-0.009595551981643668,0.032381469823549947,False,23,False
response_asymmetry,tgt_ret_1,False,0.007601139102085792,0.003555442041164292,0.08287602638744988,0.4782608695652174,0.04290073011635969,5,0.008357031577350758,0.0022537075086248083,True,23,False
max_up_sweep,tgt_ret_1,False,0.009385393068677347,0.01991253075905674,0.08914763431302186,0.5652173913043478,0.22336577871644206,4,-0.04655017734475272,0.06739535309153721,False,23,False
hurst_exponent,tgt_ret_1,False,0.032860369132123486,0.03671821126643044,0.06875617270724323,0.6956521739130435,0.5340351247119708,4,0.04073432659076343,0.029449644399765284,True,23,False
fractal_dimension,tgt_ret_1,False,0.008203701514866841,0.03267720114317266,0.06575808422751524,0.6956521739130435,0.49693055275323084,2,0.022173712283110568,-0.001522082595346768,False,23,False
sub_regime_trending_pct,tgt_ret_1,False,0.008233930686351107,0.01116866835220187,0.08142243531069983,0.5652173913043478,0.1371694215431331,4,0.03567882894277762,-0.026691599239919286,False,23,False
sub_regime_transitions,tgt_ret_1,False,-0.037264950456302334,-0.03278030131555656,0.0756496944407381,0.6086956521739131,0.4333170352886983,3,-0.056192824190124266,-0.01859921591198594,True,23,False
max_drawup,tgt_ret_1,False,0.03023877829385814,0.029582683049496256,0.04722337897176624,0.7391304347826086,0.626441472288187,2,0.014654476568452876,0.050270692719342654,True,23,True
drawdown_drawup_asymmetry,tgt_ret_1,False,-0.023693799478699675,-0.01800350984445513,0.06341911679576925,0.5652173913043478,0.28388143440143526,5,-0.013278152396890152,-0.06562174849660803,True,23,False
tail_volume_ratio,tgt_ret_1,False,-0.010983460277431079,-0.014395281896678045,0.07862345502811603,0.5652173913043478,0.1830914437877379,4,-0.007447584836336247,-0.008928303258211541,True,23,False
flash_event_count,tgt_ret_1,False,0.013156924219231592,0.012814859871783157,0.0577711705889111,0.6086956521739131,0.22182101801210358,3,-0.011067356461490858,0.026674428336143644,False,23,False
flash_event_pct,tgt_ret_1,False,0.008431688549158229,0.009368917872016378,0.0808333643253389,0.4782608695652174,0.1159040941845284,4,-0.005246355452215864,0.01918884691700643,False,23,False
hour_sin,tgt_ret_1,False,-0.056260131496023255,-0.052658957823479825,0.08035328959496091,0.7391304347826086,0.655342899947461,2,-0.054847761110539246,-0.05424605937357513,True,23,True
hour_cos,tgt_ret_1,False,-0.006905192838865875,-0.008856754317329844,0.049471012831537375,0.6521739130434783,0.17902916901033677,4,0.014869548547396043,-0.02792694447080154,False,23,False
dow_sin,tgt_ret_1,False,0.023271265860880512,0.02319347310515284,0.06259777325872523,0.5652173913043478,0.3705159448610259,5,0.036766044464149855,0.0038614597397924346,True,23,False
dow_cos,tgt_ret_1,False,-0.02611188228384696,-0.01739622438903919,0.09111354585015449,0.6521739130434783,0.19092906797469011,3,-0.015596554699454753,-0.044600758294289625,True,23,False
dist_to_funding_hrs,tgt_ret_1,False,0.02038989069495186,0.019682277852995023,0.06280062150380236,0.7391304347826086,0.31340896605304025,3,0.025694325711859117,0.01075315732849634,True,23,False
session_asia,tgt_ret_1,False,-0.05074162758182173,-0.04941023099074866,0.08017306922568734,0.782608695652174,0.616294616982403,2,-0.03358064144414062,-0.06551011307750641,True,23,True
session_europe,tgt_ret_1,False,-0.03619558544697349,-0.03035590663789853,0.05267484345186569,0.7391304347826086,0.5762885022266422,2,-0.0570983643370778,-0.012957253037441248,True,23,True
session_us,tgt_ret_1,False,0.046281161353653295,0.0390766027557461,0.06253624955125,0.7391304347826086,0.6248632279062699,2,0.02908623187603594,0.06715378831248286,True,23,True
overlap_asia_europe,tgt_ret_1,False,-0.039155042113430384,-0.038549563900640196,0.08705056566778546,0.6086956521739131,0.442841049968112,3,-0.048174262360936665,-0.02743032345415291,True,23,False
overlap_count,tgt_ret_1,False,-0.03368918843891481,-0.034722934122807844,0.07208103768186747,0.6956521739130435,0.4817207859306757,3,-0.04378447612377701,-0.018920422252156673,True,23,False
poc_price,tgt_ret_1,False,-0.0383277168881713,-0.12613974394526456,0.04150408704243006,1.0,3.0392125916734556,0,-0.08053641216118011,-0.00373314767802529,True,23,True
close_to_poc,tgt_ret_1,False,0.014626281732203978,0.01782967947308096,0.07234093627362156,0.6956521739130435,0.24646735847656404,3,0.0005284433579036363,0.03952837757922796,True,23,False
close_to_poc_bps,tgt_ret_1,False,0.014626281732203978,0.01782967947308096,0.07234093627362156,0.6956521739130435,0.24646735847656404,3,0.0005284433579036363,0.03952837757922796,True,23,False
value_area_low,tgt_ret_1,False,-0.03862215257820772,-0.12767942464478035,0.04044812967211939,1.0,3.1566212252525707,0,-0.0809028298960462,-0.0032716549406415656,True,23,True
value_area_high,tgt_ret_1,False,-0.038142147345995185,-0.12524358121967447,0.04224938730080474,1.0,2.964388106458739,0,-0.08079992222652511,-0.003418551004972586,True,23,True
close_in_value_area,tgt_ret_1,False,0.009452715766679423,0.008827300704153593,0.061132298931107894,0.5217391304347826,0.14439667505554443,7,0.002094133802580713,0.02090025046147633,True,23,False
close_above_value_area,tgt_ret_1,False,0.01962922398681805,0.02036329564790748,0.06758795723108475,0.6956521739130435,0.3012858574536424,5,0.01412678383458148,0.024769739681569706,True,23,False
close_below_value_area,tgt_ret_1,False,-0.014719912417000986,-0.013492779389543963,0.05841649452621141,0.6086956521739131,0.23097550613020384,3,-0.01389230634312798,-0.0180963460873474,True,23,False
low_volume_node_pct,tgt_ret_1,False,-0.010766455088689793,0.0012458789365974287,0.0705322006895148,0.4782608695652174,0.017663973680359574,4,0.005705831213678514,-0.04165321050271982,False,23,False
high_volume_node_pct,tgt_ret_1,False,0.009271859506980762,-0.003501003374658062,0.0931892620448482,0.4782608695652174,0.037568742340433725,4,0.00566936214947214,0.021008016864463033,True,23,False
volume_profile_skew,tgt_ret_1,False,0.012802642114532532,0.010470757323450704,0.07093460121328951,0.6086956521739131,0.14761142156796986,3,0.012305911439727426,0.017508663720104345,True,23,False
fair_price,tgt_ret_1,False,-0.03783703359031289,-0.12533251675818952,0.04048360504175066,1.0,3.0958832996452355,0,-0.07999574464127304,-0.0033292321726262585,True,23,True
fair_value,tgt_ret_1,False,-0.0380485090032914,-0.1258573502608813,0.04052905389961346,1.0,3.105361170596722,0,-0.08026603071858716,-0.003594115601762919,True,23,True
close_to_fair_value_bps,tgt_ret_1,False,0.008968525329521804,0.007631834701064343,0.06798368810112836,0.5217391304347826,0.11225979222709564,7,0.0015615114144510915,0.030619106585743086,True,23,False
market_momentum,tgt_ret_1,False,0.01895313578517908,0.01702374311343516,0.06725106712695243,0.6956521739130435,0.2531371447429791,2,0.012649448574128825,0.04477300265164689,True,23,False
market_impulse,tgt_ret_1,False,0.020929616885864755,0.02074214191675505,0.061688974849913626,0.6086956521739131,0.3362374227683262,3,0.008370574879794467,0.045571187352220204,True,23,False
kinetic_energy,tgt_ret_1,False,0.005115387652128885,0.0005588869921212613,0.07181207709403492,0.5652173913043478,0.007782632319483283,6,0.011073505454428777,-0.008395975672631423,False,23,False
potential_energy,tgt_ret_1,False,-0.007710443675543209,-0.010418509188726654,0.05283463084262719,0.6521739130434783,0.1971909147952437,2,-0.003500019400535927,-0.020868368358573888,True,23,False
total_energy,tgt_ret_1,False,-0.006795366366785372,-0.009296493785442513,0.05284715621220282,0.6521739130434783,0.17591284851947966,2,-0.00048206156148009434,-0.02059247077488443,True,23,False
energy_ratio,tgt_ret_1,False,0.015474520748635675,0.010277429018998124,0.07917197959514513,0.5652173913043478,0.1298114442957334,7,0.02418277879796754,0.0021609666267644054,True,23,False
market_inertia,tgt_ret_1,False,0.018958651246409344,0.011686933641787025,0.05690751760276641,0.4782608695652174,0.20536713134046275,6,0.009473698349761474,0.009263346358075861,True,23,False
market_temperature,tgt_ret_1,False,0.024702170066816558,0.027034071907976603,0.07441245215748599,0.6956521739130435,0.36330037680739086,2,0.00908244684313779,0.0306646317267087,True,23,False
market_pressure,tgt_ret_1,False,0.03725413454537396,0.03692223533335382,0.05582831028393967,0.782608695652174,0.6613532658532811,3,0.03593937439151513,0.029683688224825065,True,23,True
pv_work,tgt_ret_1,False,0.018949528886857046,0.011384097369746918,0.056918198906588446,0.4782608695652174,0.20000803940458445,6,0.009724512684452485,0.008917202992358814,True,23,False
heat_capacity,tgt_ret_1,False,0.008865168616191703,0.0029156379485661883,0.040388313610956496,0.5217391304347826,0.07219013838139647,5,0.006462802255924821,-0.0004896264264903943,False,23,False
boltzmann_entropy,tgt_ret_1,False,0.007297240181550911,0.008737055429718716,0.06426542429564176,0.5217391304347826,0.1359526607888782,5,0.006614414682451823,-0.01021175308185981,False,23,False
ofi_field_gradient,tgt_ret_1,False,0.00704596071682459,0.00433002402043911,0.05782403326894458,0.6086956521739131,0.07488277409325278,5,0.00012086099888925501,0.014156229325174114,True,23,False
temporal_dipole,tgt_ret_1,False,0.027825551870125507,0.02901136281635936,0.05038535221350351,0.7391304347826086,0.5757896202337984,2,0.030744880613752322,0.02660668909136421,True,23,True
dipole_strength,tgt_ret_1,False,0.021583352559424222,0.020624721154854392,0.05491557188324856,0.6086956521739131,0.3755714535524259,4,0.01642478991936867,0.025430237681235774,True,23,False
price_dipole,tgt_ret_1,False,0.02524158247891262,0.03340293461663588,0.09609846028371723,0.4782608695652174,0.3475907368132476,3,0.026609993094243205,0.01829399506461512,True,23,False
vwap_flux,tgt_ret_1,False,0.056725675882572484,0.053469665515733025,0.08460012335021763,0.7391304347826086,0.6320282216892947,4,0.049054127613083406,0.0665536813105923,True,23,True
vwap_flux_normalized,tgt_ret_1,False,0.04988940818925832,0.055478046838493535,0.07215899237591934,0.782608695652174,0.7688306753159081,2,0.04246822526832178,0.058501582908562146,True,23,True
market_viscosity,tgt_ret_1,False,-0.03232849664679732,-0.013945456457694343,0.06276704085508036,0.6956521739130435,0.22217801361533515,3,-0.010094084905207527,-0.052335396558799284,True,23,False
reynolds_number,tgt_ret_1,False,0.013979763119153889,0.0032990857000756895,0.07273935463429167,0.5217391304347826,0.04535489373891688,6,0.007660565803026935,0.011586524841707723,True,23,False
turbulence,tgt_ret_1,False,-0.011630208430938468,-0.023917581903378535,0.09219439037347839,0.5217391304347826,0.2594255659860507,4,-0.029551101196334202,0.002817509456013478,False,23,False
flow_velocity,tgt_ret_1,False,0.026822824895666186,0.02323949061198265,0.0570699363229264,0.6086956521739131,0.40721073316927414,3,0.012896373963121469,0.051373344811947975,True,23,False
bernoulli,tgt_ret_1,False,0.037250388377970706,0.03690559499152899,0.055857073618079275,0.782608695652174,0.6607147958353433,3,0.03593202256176833,0.029683688224825065,True,23,True
wave_amplitude,tgt_ret_1,False,-0.006302303737803904,-0.01033558580199757,0.05516579195520875,0.4782608695652174,0.18735497915790703,4,-0.030981532155293548,-0.017563665764091282,True,23,False
wave_frequency,tgt_ret_1,False,0.008468781952045564,0.009495731898848602,0.06314963652388032,0.4782608695652174,0.1503687498701239,5,-0.02666268422914242,0.020748187244206774,False,23,False
wave_wavelength,tgt_ret_1,False,-0.008473592139772973,-0.009493853150578057,0.06314866171486924,0.4782608695652174,0.15034131987539168,5,0.02666854937568518,-0.02076369770143341,False,23,False
standing_wave_ratio,tgt_ret_1,False,0.02244912119469367,0.021583238793592693,0.060901049720223754,0.6086956521739131,0.3543984692011873,3,0.02897554176554649,0.020303614571320346,True,23,False
vwap_gravity,tgt_ret_1,False,0.02504508149439453,0.02646355707417448,0.054472801477144325,0.5652173913043478,0.4858123018563319,3,0.03460314534075399,0.024132843684848332,True,23,False
escape_velocity,tgt_ret_1,False,0.03003956853342429,0.021403730156860475,0.05640170772948741,0.6086956521739131,0.3794872711925064,2,0.015344238651706879,0.036911420782743114,True,23,False
